name,artist,track_popularity,artist_popularity,artist_total_followers,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,hit,recent,days_since_release
Sunshine,Retrofile,49,1.451723149864793,-0.15348865829012295,2022-07-15,1.168789983452407,1.0414221093725942,F,1.128982413898354,major,-0.29444267797432333,-0.19095196519013233,-0.5485290153222875,-0.4951533784582814,1.7068588599261747,0.7987918872425913,0.022044441013528333,4/4,True,False,46
Hardlight,Spacey Jane,55,1.845201694383916,0.0435282112521212,2022-06-24,-0.5162635210678735,0.8003451560646742,B,1.3279729602253567,major,-0.40626964696124207,-0.9212150505936215,-0.5486238708641112,-0.28245548021173866,0.3382018017268261,1.0461844444894397,-0.05179927877167849,4/4,False,False,67
Better When We're Falling Apart,Wild Rivers,45,1.788990473738327,0.03660217655548545,2022-02-04,0.7719241001484028,-0.26217919369986303,C_sharp,0.006478658070241853,major,-0.3991012515133626,-0.05710152754158148,-0.5475907330674247,0.5933593949210844,0.7091462380612289,1.591495818236951,-0.39086680668716844,4/4,False,False,207
kung di man,Reneé Dominique,40,0.8896109434089023,-0.01431869242694775,2022-02-02,-0.05433765689436024,-1.4586351841910228,C_sharp,-1.642652073181739,major,-0.30447843160135446,1.4370428927213124,0.8690237060590154,-0.6740698458068438,-0.7703677781231136,1.3167032772883405,0.38732755819381587,4/4,False,False,209
Shoals,Palace,38,1.564145591155971,0.12075511078207214,2022-01-21,-1.2319233106324718,-1.3604186476581666,B,-1.100970792327354,minor,-0.4937240714253709,1.0230403762734688,-0.4229978076625833,-0.40757189094499907,-1.4483007134928847,-0.7583198909484596,-0.3831844445572925,4/4,True,False,221
Come Around,Peter McPoland,51,1.451723149864793,0.14516521120003906,2022-05-13,-0.3340955746332488,1.5191116279642143,G,1.6991300177486242,major,3.0173560189459656,-0.34347920809196936,-0.5486728396095292,-0.5389441222149226,-0.14359959259257096,1.1481675284812793,-0.5632107309330104,4/4,True,False,109
A bite of papaya,Miynt,42,0.21507629566183384,-0.14485039675311623,2022-05-06,1.2728859528436212,0.6664135153380517,G,0.8547203404187715,major,-0.3302846552137203,-0.5893904772602373,-0.31170520443981115,-0.6978419638461634,0.24866348950817707,-0.47542798374838563,0.491863006226203,4/4,False,False,116
Skeletons (Lexi Needed a Break),Labrinth,56,2.688370004067752,3.341679570264598,2022-04-22,1.292403947104474,-1.369347423706608,E,0.05437872080370208,major,-0.15967684355419026,-0.19095196519013233,-0.5130592065782421,-0.5577115838249116,-0.7362579448969616,0.595204838530257,-0.9438334255248342,4/4,False,False,130
be free. - Joe Goddard Remix,NEIL FRANCES,42,1.676568032447149,-0.009860732455171061,2022-05-27,1.1297539949307014,0.8494534243311024,G_sharp,-0.09260604312697264,major,-0.35609087882608625,-0.5644880702558557,2.464788416883996,-0.5702232248982377,0.41494892648566817,0.1120000945067388,2.5710924306635086,4/4,False,False,95
Darkness is Cheap,Wilco,42,1.676568032447149,0.767522506322498,2022-05-27,0.8434900791048627,-0.9541593374540787,C,-0.016239657397627328,major,-0.5123618995898575,1.1786804200508534,0.9101163595566544,-0.09478086411184802,-0.9878179649398326,-0.19615494232024205,-0.2331206278305015,4/4,True,False,95
Variation,Florist,42,1.3955119292192038,-0.025500753708780816,2022-07-29,-1.4856572360235563,-2.528302554794313,C,-4.006451740416944,major,-0.18404938807698026,2.134310288843996,-0.45895387947301747,-0.5389441222149226,-0.8300599862688797,-1.7529909974048603,-2.320321603152163,4/4,True,False,32
Big Shot,flor,42,1.1144558259912585,0.07115101575795864,2022-05-06,-0.02831366454655665,1.1173167057843467,A,1.081356065809085,major,0.34067715870779275,-0.9594402453453472,-0.5484074495556903,-0.7760397205544511,0.2955645101941361,0.28622263238397716,-0.3603259595292819,4/4,False,False,116
RIGHT WHEN YOU LEFT,Mickey Darling,43,1.1706670466368476,-0.11113593508546754,2022-04-15,-0.17795162054642727,0.6530203512653895,A,0.11240622537223645,major,0.08834963894243736,0.13900492761792332,-0.5486728396095292,-0.4325951730916512,1.1269916950815908,-1.4922258694960202,-0.40126502842433276,4/4,True,False,137
Bad Religion,Cat Power,43,1.451723149864793,0.7852786211896374,2022-01-14,-0.22349360715508354,-0.43629032664447226,A,-0.09506947492469305,minor,-0.5209639741273127,1.3218692603260476,-0.5347355812982467,-0.6265256097282048,-1.3544986721209666,-1.0552047457999996,0.5387241578760354,4/4,True,False,228
Match,Marco Mares,43,1.0582446053456696,-0.02736022364353259,2022-04-29,1.403005914582639,-0.4853985949109005,A,-0.24397024136470608,major,5.970734943472283,-0.24698238094999078,-0.5486728396095292,0.4244522404311829,1.7281775056925197,1.8021482715516257,-0.1603582225185669,4/4,True,False,123
Colibrí,Diamante Eléctrico,39,0.8896109434089023,-0.05418791543971373,2022-06-23,0.7719241001484028,0.6574847392896102,D,0.8122945705691355,major,2.314853265053783,0.490751426554813,-0.5486688673196911,0.2805683680879333,0.849849300119106,1.7317699486346483,0.47940274293535673,4/4,False,False,68
Music All We Have,SCALLER,40,-0.12219102821170043,-0.12134338731401818,2022-08-08,0.3685522187574473,0.8092739321131156,D,0.8741540801563467,minor,-0.566841704993741,-0.43063763260730487,-0.544495086503936,-0.30122294182172776,-0.3567860502560209,0.38710282395008616,0.309234021060167,4/4,False,True,22
orange show speedway,Lizzy McAlpine,56,2.0138353563206834,0.22846694010958632,2022-04-08,0.5377081690181706,-0.2845011338209668,C_sharp,-0.12408322720896023,major,-0.1381716572105521,0.9825739648913487,-0.5290510975644066,-0.5264324811415965,0.5513882593902758,1.2470142621374454,0.11093854945579161,3/4,True,False,144
