name,artist,track_popularity,artist_popularity,artist_total_followers,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,hit
"Cintaku - Live at ""SKA Reggae""",Maulana Ardiansyah,37,1.6976506481263356,0.8075135555438211,2022-04-25,0.5059985791223929,-0.07881965833736371,C,0.604935955981956,major,-0.15245784288118824,0.9023997407738544,-0.40474988910756776,-0.2864917131037614,0.18649709384767343,-0.17035727768913952,0.9567813734282304,4/4,TRUE
Alone Again,Bugs,33,0.605137347095941,-0.027237700076631143,2022-03-25,-1.057600665672833,1.4872643547156645,D,1.2736354566577874,major,0.061784374971016826,-0.9374513808882238,-0.5516823497327992,-0.6726251610386671,-0.4059334949661677,0.9634366306161597,-0.6969932820992144,3/4,TRUE
Bad Day,Marte Eberson,34,-0.5556580352488533,-0.6470291973109987,2022-08-19,1.6803200036366501,-0.02959987506998279,C,0.3664118702991627,major,-0.29768243350583723,-0.10461890307894271,-0.4854651689169918,0.06102839003765381,1.546103984722604,-0.7552072871149602,0.15159376322758167,4/4,TRUE
Algo Mejor,Charlie Rodd,52,1.7659327294407354,3.753568118339843,2022-04-01,0.1491605771981709,-1.0274191176723404,C,-0.39991609335381195,major,-0.4889187756155236,1.1705223518306367,-0.5539198998946047,-0.6623282690937362,-0.5636308459453915,1.1692089097337537,-0.8025659242015063,3/4,TRUE
Good News - Acoustic,Classified,36,1.4928044041831368,3.5034671919692983,2022-06-29,-0.5320756082935246,-0.23542805964266614,A_sharp,0.7799460700120057,major,-0.18265305479324395,1.6319426592306796,-0.5539198998946047,-0.6108438093690822,0.2930493580228248,-1.3560843535470988,-0.770568886961511,4/4,TRUE
Deja Vu,LeyeT,32,0.6734194284103407,-0.5365789983273325,2022-06-08,2.2577487703867543,-0.3070204716679475,C,1.0916915029276566,minor,-0.06618580884674329,-0.8597270007295542,-0.553889963721207,-0.5567851266581954,-0.4187197666671859,0.2074135252237226,-0.8287110700153486,4/4,TRUE
Granie na czas,"Małgola, No",9,-0.8970684418208517,-0.6756356617560857,2022-05-16,0.08428094048467671,0.1359575777384803,G,0.23078596576557417,major,-0.5651257390126166,-0.5192736387830358,-0.5537942292690786,-0.4280739773465601,0.3143598108578551,0.7255070590073486,0.3186866115460182,4/4,FALSE
Riding the Beam,A. Billi Free,11,-0.1459655473624553,-0.625140225315477,2022-03-11,-0.5839793176643205,-1.3809066520471667,D_sharp,-1.1787249684669328,major,-0.36670006073339323,1.500999058482019,-0.532089311557963,-0.4666873221400507,-0.8236183705327607,-1.1572250324944617,0.30296436247832825,4/4,FALSE
Reprise,Ruang Kendali,1,-1.5798892549648482,-0.6776006425406523,2022-04-22,0.5838541431785869,0.6371044619154491,G,-0.21908155397569437,major,-0.4457827585983012,-0.9192751620223977,-0.5517095953968698,-0.9712350274416608,0.9408871242077447,0.03452078794741554,1.185645582101273,4/4,FALSE
SOS,ena mori,20,0.2637269405239427,-0.4081240916897296,2022-06-03,0.9406921451028081,1.6080765500083263,F,1.263096020313664,major,0.12792626773075788,-0.269857256404634,-0.5508581683946607,-0.2993628280349249,1.6910150640008095,1.1033466475725977,-0.06679731787161641,4/4,FALSE
Lo invisible,Rodrigo Carazo,20,0.12716277789514338,-0.4034629744798272,2022-07-25,0.26594392328246175,-1.5733112593651102,D,-1.7841878510780236,major,-0.3465699194586894,1.7130029835036604,2.4465088558903165,-0.45381620720888716,-0.9045980913058757,0.4138736608651924,-0.5078993312515504,3/4,FALSE
Light a Candle,Tim Knol,24,0.4685731844671417,-0.06183050133051422,2022-08-26,-1.6415173960942868,-1.7657158666830535,A,-1.5528749586833146,major,-0.37245152966902295,1.3607023433941678,-0.5539198998946047,0.1446906370902166,-0.5551066648113794,1.5242804473586973,-0.4851070931861692,3/4,FALSE
Kokt à la mode,Cezinando,48,1.5610864854975364,1.501608744771338,2022-05-27,0.4605828334229465,-1.233247302245024,C_sharp,-0.20465916739952555,major,-0.32500191095007813,1.3014659525792973,-0.5539150637892322,-0.4473806497433054,0.305835629723843,0.3544428572022811,0.09566173659220542,4/4,TRUE
Simone,Bittersweet,5,0.12716277789514338,-0.1593026876905309,2022-05-25,-0.21416538839739988,0.42232722583960564,D,0.6579104912905763,major,-0.37245152966902295,-0.9578131108046406,-0.5494243653229406,-0.8341576534247691,0.40386371276498223,0.6176511560635455,0.37426702238754833,4/4,FALSE
Lately,Worry Club,41,0.8782656723535397,-0.163781015990241,2022-03-03,0.9277162177601098,0.9592703160292152,F_sharp,0.13565368508046005,major,-0.4946702445511532,-0.819508609071037,-0.5352566200061809,0.43429072304139593,2.0064097659592575,0.4133921612984796,0.33253776228216997,4/4,TRUE
Black Pearl,Ed Schrader's Music Beat,4,-0.1459655473624553,-0.37152061242373174,2022-03-25,1.4856810934961653,-0.1414630188594844,E,0.8503938813648306,minor,-0.5018595807206903,-0.8884098847030705,-0.3036003612451249,-0.7833167494466733,0.7618793203934904,-0.06690365649814425,-0.4509878034761743,4/4,FALSE
I Could Use A Drink,Emma White,33,0.12716277789514338,-0.42370684628361877,2022-05-06,0.18160039555491836,1.2277418611240196,F,1.1246965799000432,major,-0.1840909220271514,-0.8725095903264474,-0.5539198998946047,1.1936865039800437,0.5274643392081574,-1.099307513184077,-0.4032308440477199,4/4,TRUE
Surfin' Billy,Medusa's Disco,4,-0.9653505231352513,-0.5923753131635163,2022-05-14,0.2918957779678597,1.6304491787662267,E,1.1319077731881277,minor,0.4672629349329082,-0.9400390758553997,-0.5539117261953834,0.9426997628223551,0.30157353915683693,-0.242444641391375,-0.39990305171310503,4/4,FALSE
La fille de la ligne 15,The Limiñanas,15,1.1513939976111383,1.9789162865108476,2022-08-26,-0.8370099008469507,1.5722803439956856,D,1.477490343840175,major,-0.0489314020398543,-0.9573984560689365,-0.5400586682986404,0.38924182078232356,0.7107342335894177,-0.12262003493212441,-0.13985805675006702,4/4,FALSE
Through The Dark - Reimagined,Atlas Gray,3,-1.3067609297072496,-0.6177372744526909,2022-08-26,0.08428094048467671,1.2053692323661194,D,0.8096229039283533,major,-0.4472206258322085,-0.9027513266898285,-0.5433281479871234,-0.41520286241539656,1.2733301884342165,0.6188549049803289,0.954709351785923,4/4,FALSE
Down in Heaven,THUMPER,9,-0.2825297099912546,-0.5180259239428192,2022-03-18,-1.3755108855689577,-1.1974510962323834,D,-0.24487543765999642,major,-0.2214754701087442,-0.5940985534965564,-0.4030470351031495,-0.5953984714516859,-0.9898399026459966,0.6799709571267384,3.5426392676139975,4/4,FALSE
Vosaltres,Smoking Souls,31,0.6734194284103407,0.4081654840013055,2022-02-18,-0.5645154266502721,0.842932646488133,G,0.7974193460562102,minor,-0.34944565392650423,-0.8796803113198265,-0.5539198998946047,-0.6378731507245256,-0.05217997790466541,1.4400180231838513,-0.2559038264262035,4/4,FALSE
Main Room Beanstep,Jukio Kallio,32,1.7659327294407354,-0.17328603932023792,2022-06-27,-0.07143018762771107,1.348554056416682,G,0.47014211221237745,major,-0.35807285732994876,-0.9587986172855132,2.351149031642896,0.022415045244163212,0.3314081731258793,1.1014206493057446,-0.2719651335808165,4/4,TRUE
Cynthia,POESY,19,-0.4873759539344536,-0.5178431350326269,2022-08-05,0.5579022884931889,-0.4591543472216703,E,0.5849664976457222,minor,-0.49035664284943103,-0.8877863437471245,-0.5539198998946047,1.07141091213399,1.145467471424035,-0.40512270928811916,-0.41610249364387186,4/4,FALSE
Swing for the Fences,Death Lens,14,0.400291103152742,-0.1289597285986176,2022-04-15,-2.1346026351168477,1.7736340028167894,G_sharp,1.0276228240989063,major,2.6585725994078104,-0.9588441981293927,-0.5539011685005562,-0.01619829954932739,-1.347855510274505,1.5841927505883233,-0.31365672056542565,4/4,FALSE
Manic,Ava in the Dark,8,-1.5798892549648482,-0.6581793208327259,2022-01-07,-1.3625349582262587,0.4849705863617263,A,1.0556355364872343,minor,-0.2919309645702076,-0.8718860493705014,-0.5535316491815974,-0.6127744766087566,-1.198682340429293,0.1751874470801182,0.18312616531142312,4/4,FALSE
Arme slechterik,Roosbeef,24,0.12716277789514338,-0.11844936626256329,2022-06-03,0.6162939615353343,-0.32044404892268774,C,-0.16277877561103465,major,-0.17258798415589205,0.06373715502647848,-0.3717145214218541,-0.7002980581406686,0.6808995996203753,-0.7571332853818137,-0.12177495878083895,4/4,FALSE
La Fiebre,La Foca,9,-0.8970684418208517,-0.6337770013220607,2022-03-20,-1.524734050009996,-0.620237274278553,E,-0.04296202559363182,major,-0.1769015858576143,-0.7836550041041416,2.6951255405353782,-0.7659407442896026,0.4081258033319883,2.136885467522927,0.00940284773760295,4/4,FALSE
Failing Upwards,Deanna Petcoff,33,-0.07768346604805562,-0.5757872195635698,2022-04-08,-0.31148484346764227,0.8653052752460334,A_sharp,1.4314496482316357,major,-0.4285283517914122,-0.4756257718668155,-0.5539014750142769,-0.23500725337910727,0.3228839919918672,1.5118646371027304,0.3183349957521721,4/4,TRUE
Corcél de Acero,Los Rucos de la Terraza,8,-0.8287863605064519,-0.6106085069551932,2022-02-08,-1.3755108855689577,1.089031562825037,C_sharp,1.4919127304163438,minor,-0.39114380370981927,-0.936547246502102,-0.09414931870168257,-0.7163869518046231,-0.5295341214093431,-0.7491541497048487,-0.2247481555500543,4/4,FALSE
Quizás,Most Dangerous City,6,-1.3067609297072496,-0.6282476367887452,2022-07-29,1.952814477833328,0.9145250585134144,A,0.9865744930744256,minor,0.008583287316442298,-0.9545052260333469,1.4043622051863596,-0.8457416568628164,2.1939417509075234,0.06973904196988193,-0.23578637993543727,4/4,FALSE
Non ti perdo mai,Ditonellapiaga,33,1.2879581602399377,0.059815518402427346,2022-02-03,0.26594392328246175,-0.8036928300933365,G_sharp,0.12483689514833345,major,-0.33506698158743004,0.967871541148185,-0.5539198998946047,0.11251284976230777,-1.1432751630582145,-1.3018812594656464,-0.40446149932618125,3/4,TRUE
Dancing On the Other Side,The George Kaplan Conspiracy,6,0.6734194284103407,-0.3871947614727171,2022-02-18,1.0444995638444,-0.5575939137564319,F_sharp,0.04773259768343032,minor,-0.4989838462528756,-0.7004122864853501,-0.5493562511627639,-0.6880704989560633,-1.4160489593466017,-0.6187365527779028,0.1996269922083437,4/4,FALSE
Forget Your Name,Only The Poets,47,1.2879581602399377,1.797863870965425,2022-07-05,0.5579022884931889,0.8697798009976135,C_sharp,1.2087347170650276,major,-0.3897059364759119,-0.808908412819955,-0.5539198998946047,0.3313218035920877,1.6398699771967367,0.24307888598670876,-0.8239893722122723,4/4,TRUE
L'infini,Terrenoire,46,1.0831119162967386,0.580489729085048,2022-02-04,-0.01952647825691514,0.5341903696291073,A_sharp,0.600498298573904,minor,-0.3091853713770966,-0.9365784235498993,-0.5489475662017035,1.3030909808949338,0.3527186259609096,-0.5831743704934986,-0.6279384517292248,4/4,TRUE
The Killers - Remastered,Robert Pollard,6,0.058880696580743706,-0.20870139066998614,2022-05-20,-1.3106312488554628,1.648347281772547,B,1.419523443947496,major,-0.08200234841972483,-0.9105455886391536,-0.35741054778474096,1.0263620098749178,1.8103535998769789,1.0402358115069483,-0.8571166030753443,4/4,FALSE
Long Overdue,Phabo,49,1.4928044041831368,0.0268678173402745,2022-07-15,-1.1030164113722796,-0.2578006884005666,F,0.00723897383495636,minor,-0.2214754701087442,-0.08279496962083253,-0.5537976349770874,-0.53747845426145,-0.4442923100692222,0.9477535018717795,-0.6128064148869193,4/4,TRUE
Payback (feat. Knucks),Kojey Radical,39,1.834214810755135,3.403390263639042,2022-03-04,2.4199478621704915,0.4044291228332853,C,1.5174292605126425,major,3.435020905717815,-0.7914492660534669,-0.5539198998946047,-0.8998003395737032,1.3543099092073316,-0.8196938362283629,-0.6667794392422959,4/4,TRUE
En una Nube,Joanna Crass,40,1.0831119162967386,-0.6230381528482661,2022-01-21,1.4856810934961653,0.8653052752460334,D,0.7685745729038724,minor,1.20632669316132,0.16973911753729917,-0.5539144848188706,-0.5439140117270318,-0.4911753063062886,-0.789565720482581,-0.7993888243499683,4/4,TRUE
Je sais qu'il est tard,Marie-Flore,37,1.424522322868737,-0.024221683058459037,2022-06-10,1.0250356728303516,-0.5889155940174925,G,-0.02992640695747899,minor,-0.4357176879609493,0.8587518738576341,-0.5501395640047962,-0.31866950043167025,-0.38462304213113746,0.34474408021562497,0.038298131367598624,4/4,TRUE
A House In Nebraska,Ethel Cain,52,1.9707789733839343,2.22175135370125,2022-05-12,-1.9334757613050135,-1.00504648891444,D,0.2926358158902987,major,-0.4371555551948566,0.2352109179116297,-0.5537080648564551,-0.5503495691926136,-0.9770536309449785,0.23451507226444807,3.1244801847825214,4/4,TRUE
Con Mèo Béo,Thành Đồng,37,0.8099835910391401,-0.47091208234076704,2022-05-13,-0.5320756082935246,-1.6628017743967118,C,-1.2095112167352935,major,-0.37964086583856,1.7223560978428505,-0.45174865962951094,0.8011174985795563,-0.9472189969759361,-1.4353942107500357,-0.8699882526714963,4/4,TRUE
Survivor's Guilt,Haley Blais,45,1.1513939976111383,0.8401870732406856,2022-07-19,1.5700246212237088,-0.3114949974195276,B,0.006684266658949679,major,-0.3897059364759119,0.8836935120954743,-0.550207678164973,-0.4345095348121419,1.1625158336920591,-0.6518912372287403,-0.08670128334469036,4/4,TRUE
Right Before Your Eyes,Jamie Lynn Noon,1,-1.5116071736504486,-0.6668160968393096,2022-01-28,-0.14928575168390495,-1.0274191176723404,B,0.1977808887931877,minor,-0.5047353151885052,1.6600020022482498,-0.5534158551092969,-0.18352279365445315,-1.356379691408517,-0.008745387404403825,0.8849512898282411,4/4,FALSE
Chihiro,Donovan Morales,47,1.219676078925538,1.193152458821918,2022-06-23,0.019401303771181808,0.7534421314565313,F,0.5050886643007868,minor,-0.03599059693468749,-0.7889551022296828,-0.5530003587322189,1.0134908949437542,-1.4117868687795958,1.9598999839295554,0.027197118447600286,4/4,TRUE
4 Ur Luv,The Derevolutions,7,0.19544485920954305,-0.2390900469894475,2022-05-06,-0.603443208678369,0.5610375241385878,D,1.439770255871733,major,-0.5148003858258571,-0.7951905117891428,-0.5355290766468879,0.5179529700939589,1.1710400148260711,1.3076056423376645,-0.8745843734053417,4/4,FALSE
Say Hi To My Demons (feat. Dounia),Felukah,34,0.19544485920954305,-0.2417404861872351,2022-05-13,1.3624097837405251,-0.7589475725775356,D_sharp,-0.8359159336949183,minor,0.5592864379029827,0.29132960394677015,1.0842256523557325,0.5372596424907042,-0.175780604347841,0.27413560803972326,-0.23979228844389822,4/4,TRUE
La ventanita,Pajaro Sunrise,36,1.2879581602399377,0.11401243027442912,2022-07-08,0.3827272693667526,-1.1482313129650024,G_sharp,-1.8285644251585433,major,-0.41558754668624537,1.1642869422711766,-0.5538896231504061,0.9813131076158453,0.4550087995690549,-0.7901847913540697,0.4710492696436877,4/4,TRUE
Endnu En Dag,PATINA,25,0.8099835910391401,-0.3595936360336875,2022-06-17,-1.9724035433331106,1.1024551400797773,F_sharp,0.973538874438273,minor,0.5449077655639085,-0.944746810072792,-0.5535922707841546,-0.5696562415893589,-0.40167140439916166,2.0038196229790577,0.2369610548906458,3/4,FALSE
Quaternion Blues,Euglossine,1,-1.5116071736504486,-0.6367930183402328,2022-03-25,0.18808835922626785,-0.826065458851237,D,-1.012035462076981,major,-0.4946702445511532,0.7496322065670835,2.1842693392099095,-0.5632206841237771,0.02453765230144358,-0.07257847282012392,-0.843340798580731,4/4,FALSE
Gheie,Hecht,41,1.4928044041831368,2.59340690534964,2022-04-08,0.9731319634595555,0.3238876593048438,B,0.7011776510190832,minor,-0.22003760287483673,-0.8104672652098199,-0.5539198998946047,0.9298286478911916,-0.3036433213580224,-0.06676608519336932,-0.062163524017001724,4/4,TRUE
Thinkin at Night,Jordan Esker & The Hundred Percent,2,-1.6481713362792478,-0.658956173701043,2022-03-18,0.8044449080044695,-0.3607147806869085,G_sharp,0.055498498147521405,major,-0.4285283517914122,-0.8182615271591449,-0.4221189999526337,-0.15134500632654432,-0.6701831101205429,0.10375354707556443,0.48031685735291707,4/4,FALSE
If I Was A Bird - Live,Mission House,37,0.9465477536679393,-0.1867210242193682,2022-03-18,-0.06494222395636158,-1.0900624781944617,A_sharp,0.05688526608753786,major,-0.36526219349948585,0.7683384352454636,-0.5539198998946047,2.75109141065083,-0.9131222724398877,0.7882739668110602,2.444518028018777,4/4,TRUE
Nací al Sur del Rio Bravo,Nunca Jamas,32,1.3562402415543373,1.6124245215753887,2022-03-18,-0.045478332942313106,1.648347281772547,B,1.8680041957487483,minor,0.3105354064369998,-0.5286267531222258,-0.5539198998946047,0.02885060270974498,1.8018294187429669,1.7119964927245384,-0.5379248085046229,4/4,TRUE
Pure Shores (feat. Marsfade),No Joy,11,0.2637269405239427,0.509202054110071,2022-05-06,0.05832908579927876,0.8787288525007737,F_sharp,0.2371650982896488,major,-0.47310223604254203,-0.9136632934188836,-0.3311865961167002,-0.7337629569616938,0.6979479618883996,-0.7561358934221932,0.7025129236498069,4/4,FALSE
UFO - BUNT. Remix,The National Parks,38,1.6976506481263356,2.8172319258800487,2022-03-11,0.3113596689819082,0.47154700910698605,G,0.016668995827066498,major,-0.018736190127798594,-0.6495936985757507,-0.5514643844202336,0.4085484931790689,-0.5934654799144339,0.2784347113139501,-0.20627576866621092,4/4,TRUE
Your Next Lover,Lori McKenna,1,1.3562402415543373,1.8037588133191251,2022-04-08,0.12320872251277294,-0.5307467592469517,G_sharp,0.7813328379520219,major,-0.5449955977379128,-0.8051671670842788,-0.5539108066542211,-0.614061588101873,-0.5465824836773673,0.6900136623753313,0.6204734243213577,3/4,FALSE
Sen Yen for 30 Min of Violin,EXEK,15,0.058880696580743706,-0.46158984792096236,2022-02-04,0.16862446821221938,1.084557037073457,D,0.23494626958562304,major,-0.38107873307246737,0.25703485136973986,2.6951255405353782,1.238735406239116,-0.0010348911005927494,0.2142233048100982,2.0177192428242257,4/4,FALSE
Un Café,Mila Magal,16,-1.3067609297072496,-0.6679128303004632,2022-01-07,-0.21416538839739988,-0.4099345639542894,A,-0.03935642894958962,minor,-0.5435577305040054,0.12297354584134879,-0.5539061748913291,-0.7369807356944846,-1.2327790649653414,0.8838516308036725,-0.024703884265468868,4/4,FALSE
Booranija,Dubioza kolektiv,33,1.3562402415543373,3.7539793933877754,2022-05-10,0.823908799018518,0.46707248335540597,E,0.46459504045231237,minor,-0.2516706820207999,-0.8435149358749582,-0.5539198998946047,-0.6719816052921088,1.222185101630144,-1.3048046496921208,-0.07821227346469163,4/4,TRUE
Quarry,Barrie,32,1.3562402415543373,1.6520440178595586,2022-03-25,0.5124865427937424,-0.23095353389108605,C_sharp,-0.06182206957785259,major,-0.2746765577633186,0.9554007220292648,-0.22867478505072278,-0.5439140117270318,0.35698071652791563,0.6230164369497808,-0.5621988559869269,4/4,TRUE
Makna Nostalgia,Vira Talisa,32,0.9465477536679393,3.409924967178415,2022-06-24,0.8693245447179645,-0.9781993344049595,A_sharp,-0.8084579284825968,major,-0.41558754668624537,0.8836935120954743,0.6278607791716468,-0.683565608730156,0.4592708901360609,0.4811460289002948,1.2413892431328033,3/4,TRUE
La nueva despedida,Trillones,2,-1.443325092336049,-0.5903646351514016,2022-04-25,1.0964032732151958,1.518586034976725,D,1.4320043554076423,major,2.701708616425033,-0.9489868885732248,-0.4994285717532213,-0.7112385058321575,0.7107342335894177,-0.7358441259678423,-0.06804053085700085,3/4,FALSE
Trajic Majic,Stop Light Observations,43,1.2879581602399377,1.1294048263923713,2022-05-25,1.2131866192994867,0.3283621850564239,C,0.9832462500183865,major,-0.5148003858258571,0.3630368138805606,-0.5539198998946047,-0.47955843707121426,1.4225033582794284,-0.34290608670350825,-0.30638580825696515,4/4,TRUE
Make It Right,Magestick Records,1,0.058880696580743706,-0.6283390312438413,2022-05-19,0.7071254529342271,0.2746678760374629,C_sharp,0.5519614206733356,minor,-0.03742846416859494,-0.4319779049505951,2.5180287240758825,-0.5181717818647047,-1.1304888913571964,1.6515682971020067,-0.44629122108694425,4/4,FALSE
Hangin' Around,The Shandies,26,-0.8970684418208517,-0.6703804805880585,2022-07-29,0.5514143248218394,-1.233247302245024,C,-0.3344606465850457,major,-0.5234275892293015,1.7098852787239303,-0.5539198998946047,-0.4087673049498148,0.12256573534258261,0.5472490408448067,0.175578983450655,4/4,FALSE
Die traurige Geschichte eines Überfliegers,Katastrophen-Kommando,8,-0.6922221978776526,-0.6691009582167128,2022-04-22,1.0899153095438465,1.4156719426903832,A,1.4469814491598174,minor,-0.19128025819668848,-0.6533349443114267,-0.5539198998946047,-0.6591104903609454,-0.5124857591413189,-0.23274586440471934,-0.2713372482346627,4/4,FALSE
Hva er igjen av oss,Marit Larsen,30,0.8099835910391401,1.489224796105813,2022-05-13,-2.186506344487644,-0.9826738601565396,F,-0.37245808814149034,major,-0.4500963603000233,1.8470642890320514,-0.5523498685025311,-0.37658951762190596,-1.6010236899546644,-1.4683081454175162,-0.6083233135153815,1/4,FALSE
Hasta el Fin - En Vivo,Monocordio,5,0.5368552657815414,1.947567988412877,2022-07-22,-1.5961016503948404,0.39548007133012514,F,-0.37828251348955877,major,0.18256522261923966,-0.5192736387830358,-0.5538968091943047,3.246629335500625,0.5274643392081574,0.34237097520825216,1.503229990185841,4/4,FALSE
Dune - Early Version,All India Radio,10,0.605137347095941,0.44911019988436923,2022-03-16,-2.465488782355671,-0.7052532635585747,C,-1.0331143347652278,major,-0.4357176879609493,1.7285915074023104,2.7359940366414155,-0.13847389139538097,-1.75999966810399,-1.7942145664301052,1.3147011361497154,4/4,FALSE
Hollywood Forever Cemetery,Allison Ponthier,44,1.629368566811936,0.07800301496655611,2022-06-10,0.9796199271309051,0.5386648953806873,G_sharp,0.5497425919693096,major,-0.5162382530597645,-0.6252756012938566,-0.5513690245959862,-0.7163869518046231,-0.0010348911005927494,-0.1357924873643553,-0.10760986537161031,4/4,TRUE
Brown Eyes and Backwoods,Tom The Mail Man,45,2.1073431360127337,3.4499100412829695,2022-04-08,-1.031648810987435,-1.1169096327039418,G,0.4731930016804132,major,-0.20278319606794776,0.5251574624265217,-0.5539198998946047,-0.6430215966969909,-0.2397119628529316,2.6930862527293,-0.49549231681155226,3/4,TRUE
Never Easy,Manila Killa,46,1.4928044041831368,2.2573951911887384,2022-07-19,-0.3828524438524866,1.5543822409893653,F,0.826264119208548,minor,-0.37964086583856,-0.958718492272674,-0.039657990560299256,-0.08698943167072683,-1.678167529217474,0.0352086444712917,0.08457328137913016,4/4,TRUE
You & I,Tom Speight,39,1.629368566811936,1.9089538311347642,2022-04-22,-0.28553298878224426,-0.34729120343216824,E,-0.1150739584744763,major,-0.4989838462528756,1.086344322777926,0.065918957713631,-0.1256027764642174,-1.0580333517180933,-1.3753443362156352,-0.7932229902507385,4/4,TRUE
Up and Away,Σtella,42,1.2879581602399377,-0.21509900252671485,2022-06-17,0.1037448314987252,1.021913676551336,C,1.6408516071740882,minor,-0.38251660030637485,-0.2106208655897636,1.8981898664676464,0.5115174126283771,1.8231398715779972,1.1212309171933819,-0.32883898823542335,4/4,TRUE
The Positive and the Negative,Surprise Chef,34,1.424522322868737,0.8856101174234594,2022-01-21,-1.0640886293441825,-0.12803944160474462,D_sharp,-1.4558012028821778,major,-0.19990746160013292,-0.9177163096325327,2.4260746078372977,-0.5567851266581954,-0.9131222724398877,-0.9703344149572716,0.8751813938420888,4/4,TRUE
This New Phase,UTO,12,0.33200902183834236,-0.4670735152267298,2022-08-26,0.8823004720606634,0.9324231615197347,C,0.23217273370559063,major,-0.2674872215937815,-0.4725080670870854,0.059107541695958075,-0.796831420124395,-1.5997450627845626,0.035965286647555814,0.267777667679872,4/4,FALSE
Lust And Love,María Yfeu,27,-0.00940138473365596,-0.37334850152565424,2022-02-10,0.1556485408695204,-0.8752852421186176,D,0.04551376897940458,major,-0.5579364028430795,-0.7955022822671157,-0.5503098494052381,-0.8496029913421654,-0.9301706347079118,-0.6191492666922287,-0.28703438188850655,4/4,FALSE
Necesito Espacio,Fox the Kid,2,-1.7164534175936477,-0.6717970946420485,2022-06-06,-0.08440611497041005,0.8876779040039339,B,0.4443482285280754,minor,-0.4860430411477088,-0.9548481735591172,0.2327986501466176,1.2065576189112073,0.6936858713213935,0.45232484054987815,0.33080479872678564,4/4,FALSE
Dance or Die Baby,Mecaník Fabrík,1,-1.443325092336049,-0.6783774954089694,2022-04-18,0.05832908579927876,1.6259746530146466,A,1.1097194861478679,major,2.083425705844844,-0.8020494623045488,-0.5530446329363338,-0.6475264869228982,1.2775922790012226,0.2096490589263205,-0.6486963412730677,4/4,FALSE
Hallo,Future Franz,6,-0.1459655473624553,-0.5857492151690473,2022-03-18,0.9277162177601098,-1.5375150533524695,D_sharp,-0.7959770170224506,major,-0.4817294394459865,2.1183046048685634,-0.46945834127546054,-0.8064847563227677,-1.092130076254142,-0.5840341911483438,0.05772490397759572,4/4,FALSE
Ghost of a King // Summer Sessions,The Gray Havens,36,1.424522322868737,2.4536190862801175,2022-07-15,-0.01952647825691514,-1.524091476097729,A_sharp,-0.6364987039205826,minor,-0.43284195349313437,1.8844767463888117,-0.5539116240241433,-0.5439140117270318,-1.1731097970272568,0.4769157112784549,0.13624824536758398,4/4,TRUE
Frightened,Divided Minds,4,0.5368552657815414,-0.3960143263894931,2022-01-21,-0.6488589543778154,0.19860093826060146,A,0.9605032558021201,major,-0.4544099620017456,-0.9585083589705202,-0.4738857616869479,-0.4731228796056325,0.11830364477557655,1.7180496301346504,-0.13499822417083698,4/4,FALSE
Cake,The Bird Yellow,4,-0.6922221978776526,-0.6028856754995706,2022-04-08,-0.09738204231310904,-1.1258586842071021,F,-1.425014954613817,major,-0.4299662190253195,0.13232666018053887,-0.5537165791264772,1.0842820270651536,-0.40167140439916166,-1.7078885726836304,0.48803984711060827,4/4,FALSE
Orange/オレンジ,Clave,8,-1.0336326044496509,-0.6447443359335956,2022-05-08,0.3308235599959567,1.1740475521050586,E,0.1228954200323108,minor,-0.17833945309152166,-0.36650610457626465,-0.5537537013437736,0.31845068866092413,1.1710400148260711,-0.6152628773323277,0.0011649919960657216,4/4,FALSE
Computermann,Future Franz,7,-0.1459655473624553,-0.5857492151690473,2022-01-28,-0.30499687979629275,-1.7746649181862135,G,-0.8309235691108597,major,-0.2531085492547074,1.3731731625130879,-0.13161210679888366,-0.3701539601563242,-0.7852595554297062,0.022345727474805125,0.386422882689085,4/4,FALSE
Take Your Clothes Off,Christian Alexander,10,0.400291103152742,-0.23945562480983199,2022-04-01,0.11672075884142417,0.5968337301512284,E,0.5730402933615825,minor,-0.034552729700780126,-0.7549721201306254,-0.5150948285938691,-0.7208918420305302,-0.6105138421824581,0.9640900943138423,-0.213483892440056,4/4,FALSE
7 Samudera,Maulana Ardiansyah,44,1.6976506481263356,0.8075135555438211,2022-01-25,-0.006550550914216157,-1.7343941864219932,C,-0.04601291506166734,major,-0.4745401032764494,1.8813590416090817,-0.5539198998946047,-0.5760917990549407,-0.9259085441409058,-0.3468268688896033,0.4151925892498499,4/4,TRUE
Le Grand Voile,Kåre Chr. Vestrheim,15,0.5368552657815414,-0.6577680457847934,2022-04-27,-1.751812778507228,-1.456973589824028,D,-1.0525290859254548,minor,-0.38107873307246737,1.3170544764779475,1.1421226885059523,-0.46025176467446893,-1.5123722061609386,0.42893771873808384,-1.4155578299444915,4/4,FALSE
Bouge ton thang,Clay and Friends,40,1.4928044041831368,0.8028524383339188,2022-06-10,2.0112061508754735,0.041992536955298546,F,0.2721116503780581,minor,2.1553190675402147,-0.4943320005451956,-0.5539044720373246,-0.34441173029399713,0.30157353915683693,-0.23769843137662888,-0.26978009257620145,4/4,TRUE
