id,popularity,artist_total_followers
0X2BH1fck6amBIoJhDVmmJ,78,11118858
688Lauh0j7oRekX6qHHIp1,25,52878
3aiMnxQVc0OvFr5vv8g5VW,31,17844
7JUtpy1nftLItye5bJOX5b,1,176
5X0ZoeDMgOElOqbzjvzsza,9,1861
3kiyYrFoBWmWoUyxbSOFAR,30,10379
5Ib3D8UtLdYZjhVNWzwfoH,41,164591
3Rwlus4QnnBSnTe8pJV0rw,47,42536
1tpXaFf2F55E7kVJON4j4G,53,513903
0tbeZu9lv8YEKSQ9tZSslu,59,333686
44M8i4BCwuBbmcQWwMaOfH,45,80030
1ra8ujbJcZrV5aUjcfzFKs,52,49107
6ZUjdwG0NvY6MT7vvmluhV,53,95508
3oK9o2DLbk1VEda7KOMotd,44,35878
4B0nwBQwFMfwa3esy6E3qM,27,2157
235ZVf4thM2FFfyE4ACwB3,45,29857
42i1K4n41jrf6DuIOQW1BY,39,15428
0v3ZpML2fBNsLBV4b58QMb,29,5169
0CMA9KfXvc2MB5U6uefQk6,30,11497
7o9tCJXiK0FdrgNkdvhrrT,27,8396
09MCzRiOuz48BY0imXgFFM,29,4441
50O6F9ntYmI2tUDY0dxr4G,21,4699
3ZEVCSPdokOgNx4uaueOdi,26,4917
2IEHO7wbuUKxOVkMKaT5KB,28,3058
0yrzenuzq46YnfnkqaAW4D,25,8816
5ub3FIyxtEth9Z9CIq2j9l,29,28273
6baezjDaGyBqrW8xGqw3a5,37,382792
17JbSCGvIPoMMl9xGcR8lu,12,918
3Ujv6sa60JRiaxS8RVuNOj,51,103860
4mqb756unughxby0qOcPRr,0,39
76mTqKl2m3TLKjkzrxk6pq,4,534
2tkZdGC9CsbIi5BXvbemI9,0,87
4yq6QbNt0GUMAWdwrI7cRG,0,57
0peet3zSweSxBCXSaGedVV,28,23985
78ZWqzpgn4oj3Mb7xAzSTd,27,8083
1VgjAK52kjkQJQQRhTn02t,49,213136
3TkAfEdf2zK9Yb5Fz5NS9D,0,51
6wiMCKpQgNIZxNQjZcHlQr,15,2729
2wjMm8u8J44aJrE1rDayTa,0,78
6FQqZYVfTNQ1pCqfkwVFEa,64,1304426
7KpYPnMoADYtIMt1XPvmzZ,30,9216
6I3MElirhT5t6Kf7p0hGk9,62,377196
3JE1nspmOIMZ6VWFIMb3Ea,7,473
0MtXc3VR14iObCndBTBHTr,3,436
6ss5hzDb3lJGYkUprAaGQA,0,444
2RLRns6qSiW71iNV3lT0yC,26,2527
5kMcSKfwWn5orr1wC7Ks4X,5,952
1KSMV1IMWBOMX5miuvygfv,2,682
5QDJkV0nfUpchZt6rFSxwn,2,143
70A7X65tZTiPTcu4gQW9JM,3,2248
4Kc4UcILUCWT9FyJJ24iqm,2,215
5cc7uhz3I52ZJWZEvhb6lf,5,1602
4m9uyzV105Mtdiz7mEco9J,37,11750
6Vvjl4JhGGwJvcrzNKsyFP,7,548
5EANqiSk1GqrEtmhhCENgw,4,1212
2hUpyOXwNxBPJUuNCLdIJB,2,284
09Dgzq8dbeGVQ6G30PRSEI,36,30623
3tzJ1c1gcg2QIpyqV27y5b,22,4750
5UeLM9K0V5KBn3tIjjY0Nu,1,122
5GLo25ImbpNcxCPWAtuyL9,4,4739
5Smb3KB29epOb92Btsxulb,45,100784
2aHk5vTDo2QOkkQ0IV6TUu,0,43
13Cwt4HyJZwn0nw6iEAUdk,0,91
6bghzxO3qLWALhYiDYIpMH,6,1465
5s27vvC5dAwOxD3ifVORQw,11,5496
0tbeZu9lv8YEKSQ9tZSslu,59,333686
6vYpkbuf0haDeCdzsAhO1C,6,1440
3zPQg7VHzOQZRF7zTJYYks,4,1604
3rmIqbcxZsuE7v8G2Xt9j7,0,136
51Eq6WMVEOjjx9KQMAnneG,45,181215
6kd8DbXCAcGboFU3PCKSG5,1,77
2aCyMIeYj3Lsd6NmfKN19g,1,322
7jukMDCSMJSIcdlsKJ44IW,16,4087
7wM3mUnBfW5GlkYClnPYTA,9,1275
2pboyZFylWoAL86o6E1gDo,43,124352
2NteKKMj3takKR3ABTd279,57,1493433
02nzkytKnooXJR96fnpoFJ,0,123
6ywDHuGJnKfw4P3KGEbjuR,3,286
494imUZDQ4pl1124K5hsNP,18,403
0FpJe752weMmwiyJyF8zXq,48,94552
6ywDHuGJnKfw4P3KGEbjuR,3,286
78ra26w895sYxt0ECuCCSV,0,62
0pNlPMpjNO7CU8nQSofBQe,3,179
0te4j9deAol1V0ENp08xal,26,9812
1HmYOvvl3heKLFeN3X3JTe,0,172
51Eq6WMVEOjjx9KQMAnneG,45,181215
51Eq6WMVEOjjx9KQMAnneG,45,181215
0wn2qDKzeFlhjRUtJAwJjp,60,222308
21SGPaOX4nCXLyZ4Ek1tWs,3,262
6jCJXKWlZky694nYGcJlm1,25,9861
4UQXwadYd4VZs8OL7nDFGZ,22,702
00R8ml7PSORcOeSOyN2ivQ,9,439
5doqO8exIm8N2wfVlucejJ,0,76
1qcGciqxYPu6PmE6ZQvVTZ,0,75
69xyxr8SoYvwr8yOlUCtE7,2,469
00R8ml7PSORcOeSOyN2ivQ,9,439
5d5zCtQbxnmPLkOZAuw9lp,29,15748
1zyhCXuT4J3pbemIGXhfaD,0,46
00R8ml7PSORcOeSOyN2ivQ,9,439
0zeYBQLaPmdxzcBiE5E13U,1,159
0zeYBQLaPmdxzcBiE5E13U,1,159
13Cwt4HyJZwn0nw6iEAUdk,0,91
09K1H1DgyIXHsMx2j7KTFX,46,155767
09K1H1DgyIXHsMx2j7KTFX,46,155767
09K1H1DgyIXHsMx2j7KTFX,46,155767
49EgLhJzWZZMwlCHlL088h,24,11696
6ywDHuGJnKfw4P3KGEbjuR,3,286
1RwWmRFTkxTaJcEbgqid3Z,33,27211
09K1H1DgyIXHsMx2j7KTFX,46,155767
21SGPaOX4nCXLyZ4Ek1tWs,3,262
3Rwlus4QnnBSnTe8pJV0rw,47,42536
1F6CeMOXp1DgrVdFPHSqOK,9,1837
3MCxkaTJmYKH0FZbe3rYxa,44,105655
4I2BJf80C0skQpp1sQmA0h,57,583777
3mi9ln2L0spbrK2Bw3NjPX,21,1694
2wTqdRxJaE1IBCF0vnHytb,14,2577
3WGL5CRtgYd8Tm5elcbsdV,44,208013
2joJCoCL4EmiVqic3vZn7n,42,58260
5e9SnnT1mabuWwjwu6FrZD,40,22366
1yJfLNqiKRBSdaQZco6EDR,30,17548
6VNLip8F87l6YeSz4onM7C,19,547
3e4qYL0Jd2HezQLZsCTqpN,17,9489
3acLW9qnCY4mnKkXqHFCKM,10,910
2RlFCaHYm9ymn6SrxU5cLh,14,2360
3ZXXJ9nO1Dn9B0AJ25eAQY,44,46309
6ozbYaDYh9AFYciPvk6iBO,28,6562
6c0bkIguPLuGcQvaLmeeE2,1,57
6aZpCVbPUYikMx9HJV897D,5,867
43EvPY5EelfMkyqqJ9woOI,32,10720
6SQ0yQG7sRlasn0yrSz7Gh,37,7086
1GOCodaqZjI7V8i2rb2VQl,4,54
75ZTlOo6olxm9thcXVh6Ta,41,24735
5gsErkGsLeCYCSK0Pxj01N,41,29026
7MnWezV00qoqnc9aeG0gxg,28,4043
0Q6X1jqwOVQuclYp2P1bub,40,71244
6UwhmfFkN3Rj2pXkpRTMU1,32,9103
2gCJQzujDpxWJUO2wQpsKY,17,1508
27Hd2l3rnMm3JL9hm31RE7,27,5536
2V8UZPMR1EbkXhzvEGBTrV,45,78683
3g2slv6elrXxGnXqy7Q2ap,28,10943
483bBNsBBCvjAnx2Sc8BHc,26,3168
5DXud95iAtgp0CQAwK0yWA,20,4801
2EtksajEPOMDkyVKMZi1eO,42,14284
6wNOfYFlLoZxi37nmPIB0c,28,16295
3pcMLrgADeHO8P3UnKBL4C,5,732
6v5cGuRCZKq08nLI4WXJuB,41,36348
2nUbg56ljfs5oXyB1UNiY8,41,32167
774uzes7MVqVcuU3r8IE1G,40,10735
2OnWZezIAII3VLBCxG5gQs,36,23340
7w7g3NoDd7yITLuPp8kmfg,27,4736
5Id5Ig1KgNJoLjLFskZ18I,27,9597
4VWe0PIuuQZx4xCrAFn6nH,6,520
2BlT3FbY4C1I1A25unyxJa,14,1804
337iYuRKw6oyOfxsxRuR0o,44,14730
1qLSzTLKNBRu1byHN1eXoD,30,4734
3fS9E7MLqc9VAQJeaE5B19,43,68496
2kzl0mbOzpulBhj9KE6zMc,32,12045
3veLkV7PryzEQXJnFxDhON,36,3794
74ILynpls56WeC7FcBq0fF,22,1837
2brDaxeIxhXevIcKDrGMAb,43,33868
64tVHZVSAZhDEiOJxnb6hE,46,133789
3gloIl2uL2bDkIr3Swo1J6,4,425
5ozUXaDjc4mfVyDIWCJH4E,42,31539
0olbhZ7fjaHGUhMqlwCxzO,4,808
6yzmiHzZ0TIQTGyxqga04p,23,2195
2h3u3wJ0xRr93FoibwB3hd,1,251
20w4lkhgYymklaCG4V6525,17,3230
2iwlABbX0Fowxas9qAZ5i0,3,647
4Nr1VVZ8ct7bz32oPDMjwa,11,2092
6R1b13BgmP15f21dQZpFz9,27,3303
1WXhw0PBeOUR46yQsXoXW9,8,445
6MOWxtx3qLM9FR0EVn4xGp,33,9911
4dOjpPwKB3QG5uh3lLvIM3,22,917
7MXtSubvSLMgfnnVkJrKoy,29,6918
0ftXswGpAsqomAAg0YN1pI,29,1632
6a3Mfrn2XBR1DfPg1QGa1d,45,160905
2Qv00e3NugaTAxlf527EYl,27,3238
7ufLkxlHrq3NRaS1fCHOgq,39,13954
41VgSFyJkKlhxtzVyrrDPc,28,8561
5rL3TjHiwqvxQ7Jv2gqayR,8,2997
63egbiVamuSqXadsEPCiis,1,189
73IfCenZ1CmYkgtM0VK3zU,1,109
0TLkxB9Td2RXnmDEupHPQx,28,6294
1QfxBwzzbyqOBWnFWkJ4ps,16,2907
0Y4fMBiNkuWwhxZmjdrbzG,0,204
4CFSVltMCzYZJeebSFaGd6,2,170
5XzzfBRySZItWaznYLxO8W,11,691
3vMIAjAAberismAzCNJjzt,1,26
7vik6bkWcxZAjxCnNqtKRC,1,45
5jxx8JJLYm3TGpoBEUOyp0,9,602
1l7PBUIyDhevwwm8uz8qAQ,1,99
6RPLfI95V4juSTtpBumiWk,35,10971
01ZP85CNi7Y9t1e0one46k,42,129708
1gKbs9h9AeFI85dYzSLt4j,1,169
4jKf6qHaKjnuofSy7rXc91,30,11931
1LsT3D414izg8h3K1VbrL4,50,188533
1L30V1gpU0g8bvH2Wy5Khe,9,1900
1qg4y9TyV4WrCtHFAGgMhm,20,2239
6JcX8LQvrKD1jsToWDGt94,3,271
3wpNKcE7grYUIRKCMpmBOb,48,83415
55qSbU11psT1e0HlLaTZPB,47,248181
6JcX8LQvrKD1jsToWDGt94,3,271
3wpNKcE7grYUIRKCMpmBOb,48,83415
6JcX8LQvrKD1jsToWDGt94,3,271
1muzcpVFKmKSrT7rVNAwBB,56,44530
5nlQijI9hZ50keRqmLVov1,46,16078
1GLtl8uqKmnyCWxHmw9tL4,67,2313817
5vfEaoOBcK0Lzr07WN8KaK,56,144784
4tvbo17gXpYgSr8sTlkaby,38,34151
4hwJwkgsufeilLXS1ZfJqq,53,176719
60XRtGmul45VSNNKt9mZhp,15,1359
7Ks1xbMXEQjy9aQObTJdId,37,42947
0da2pDG05vWX87bHrrC64w,37,24883
3LEwFZc846sAmu2QRFaRGY,32,51146
0ep7WDZsYAGAQPnpwe7dWt,27,9482
0ep7WDZsYAGAQPnpwe7dWt,27,9482
0ep7WDZsYAGAQPnpwe7dWt,27,9482
3LrRXyknr1w8mUUvj3L74m,1,492
0ep7WDZsYAGAQPnpwe7dWt,27,9482
3wpNKcE7grYUIRKCMpmBOb,48,83415
5ofUnZYXYpuwFMyoFirnnd,0,41
6mOdb6AUVl6dpWW0OxhKGP,1,253
3DCrGl4ku23zhBfnCpGQ2Z,0,199
6Asto8igqwtTM8sBIfEo6o,1,98
56zl6Mvbe1S3nPWI8MGFin,1,504
6jpzwlhS0iFNPQeGQ9HizL,0,63
3EJBXoFyxbwzzJz7Dl5ANK,1,98
0ldYPKM0zBTLFLAcvbr9Yv,3,364
2pMcmDXVJR3kaXyiUbCcOz,4,566
0M5ZqgCaOD50mhV4TLJ7YG,6,127
60vMk95TpKkciZ1sx5xWAK,2,475
3LEwFZc846sAmu2QRFaRGY,32,51146
3LEwFZc846sAmu2QRFaRGY,32,51146
3LEwFZc846sAmu2QRFaRGY,32,51146
3LEwFZc846sAmu2QRFaRGY,32,51146
6YuaNIJm6LAKBvRdb8PGIt,13,6232
505IK3HblsNtDKDac0Dedd,33,6498
3kMEpQS5iaBwIvrudhKYmG,27,1583
3ckKyxhvYSyLIgbpO8Uwsl,1,61
4QVJ4srrboTp0rxNHN03fy,1,245
2VWRHe5C0twed36GOerpK5,13,1227
5B4WDR69qRxsBDZNeYANA9,4,141
6Oc5m8Zd1tEpvJeHKL638u,0,304
336vr2M3Va0FjyvB55lJEd,59,1128455
48ys6hjOjK51qyn2W0QN2y,29,1756
6P9fFbQ875B2bnmdiYwN9A,49,163173
1yhtlCNnRgCNGnsy2K7mHm,30,39350
52ioMEJSwM5Aix7sljlTes,7,272
5ozUXaDjc4mfVyDIWCJH4E,42,31539
37AEp9hH1osKqS5Jo6xkW9,3,579
483bBNsBBCvjAnx2Sc8BHc,26,3168
0qnD30FBRPes7ZFDvsEBAv,29,3475
7LnTua7woL4qwm1erOi1eU,21,1985
5XHLn9ngMCoF2XMjlX0jrk,0,22
21SGPaOX4nCXLyZ4Ek1tWs,3,262
2EFI0O3CcV6bOJXdTgzGjy,0,265
6EaEfhMt5ZEEULnicxFXkq,1,400
4ggZOKKOXRF9Mihf4guWeZ,4,590
5EwUOG0SThYLLXclwy1PiO,3,779
5OmpxBSevMyZevskeTax8e,0,267
02JXI2IvA33cpqKhC4I9ZT,22,2229
5Z3IWpvwOvoaWodujHw7xh,41,112466
4M01xM8EnB6g4RECeXXBt0,3,777
4TvM3UVvqDRG51RaUeK5Qo,25,2765
4UQXwadYd4VZs8OL7nDFGZ,22,702
6sVtsKPUjWlLH4sNbhoNF5,29,24175
6NZ4NDGpMT4p82PCJh57Ec,27,11306
6W91nrUQ5mBcp4H0UhmTDK,10,2340
78wCybVPEiIJ23ki9gilhc,20,361
7x8nHczUKxMXrHv2iYTRJT,6,587
04B6sMoIopTgUAQM3dcSxP,33,10474
5wYQONB131bvgeZ0dCloCo,37,10076
2zdZn2hg3QwqZHwf6ZB7ex,24,2225
7uuvPwRD3I1UHDPNnbaY6C,37,18718
7H9Yrb2KoVErAUw0S0UVvv,31,4325
2gdTcpZhwzAtoAJYNDysAk,16,559
7aZEcK7jSvrSoshGSgOYfj,30,1595
4b9Dr3XFxT65mrPBFY6mqG,25,2445
2l1xTBTIBaAiJhekoLM8mk,44,28994
1cjG7w7r0gpdP9TH9lF3pU,1,259
7J4MQFvPyhDu0yRWx5x6Hj,8,1196
21iLh9zEgFaJ3dGqLT5jEI,7,266
0A6Fh7wg5vUFLkWC9qYHUo,2,180
2xCPNCML5oSHOKRYUFKLxG,9,327
0i27dfajiXoyMl5m9zF2Fp,5,751
0c103ZyWDycpfVxR0lNrjm,40,49497
2N8B0dQLfpwOtput9mRlko,21,5133
4fmuGt0tDTYidRHAS2aO5V,2,504
4jkjWDiJWa26aFjh5pl3WZ,0,86
7HJjZdoBrnDMtKKrWpjJII,24,972
14irVozeTn0DEdXOdaWxow,9,698
6bwC7a4kIjJn9H9Udk3gFe,0,65
2XzgFZaHCLVqB6aP3GoGfC,1,223
2XzgFZaHCLVqB6aP3GoGfC,1,223
2XzgFZaHCLVqB6aP3GoGfC,1,223
2XzgFZaHCLVqB6aP3GoGfC,1,223
2XzgFZaHCLVqB6aP3GoGfC,1,223
2XzgFZaHCLVqB6aP3GoGfC,1,223
3LAWK80zCJtDxXGBa0BB1n,8,951
2XzgFZaHCLVqB6aP3GoGfC,1,223
5aHFpfwfWSrU03yYEnRBvi,30,277
3ixtW4ZHSwjKgaus3kJNIv,0,86
2XzgFZaHCLVqB6aP3GoGfC,1,223
2XzgFZaHCLVqB6aP3GoGfC,1,223
74alaPpjPBG7JIsbcR1nQy,1,50
0vqrabDdcrmScLeHinPCJe,5,969
3ftqg07V7azSqI68ZoZ0V3,9,426
2TvAf8v1w2SaDYBNZ09afN,4,301
21gkkpzvQH5yZtJw7l6DPC,1,162
1gKbs9h9AeFI85dYzSLt4j,1,169
4YpLN8ZByubASuWnxWokRT,43,11536
4DMSJzGjw2SMkKAT5EEE5u,53,340110
4DMSJzGjw2SMkKAT5EEE5u,53,340110
4DMSJzGjw2SMkKAT5EEE5u,53,340110
4DMSJzGjw2SMkKAT5EEE5u,53,340110
4DMSJzGjw2SMkKAT5EEE5u,53,340110
4DMSJzGjw2SMkKAT5EEE5u,53,340110
4DMSJzGjw2SMkKAT5EEE5u,53,340110
4DMSJzGjw2SMkKAT5EEE5u,53,340110
4DMSJzGjw2SMkKAT5EEE5u,53,340110
4DMSJzGjw2SMkKAT5EEE5u,53,340110
4DMSJzGjw2SMkKAT5EEE5u,53,340110
0VQKssIfRKfSd7IfW3JIP1,39,89138
6vOfSVXZAWvuZliupPw4Wm,31,4266
5SRr4ZJMoygWecytkIwlaV,62,178107
0yrzenuzq46YnfnkqaAW4D,25,8816
1vR6C8xoVTgy9yVRsCsr7H,26,3191
2egizXtrbzmhjs0SgViG8y,38,6003
4zo4TmNq5dxoBOCJLzkjtF,11,854
7blXVKBSxdFZsIqlhdViKc,60,160498
7u1xZK8p4hNI7vW9uQyz5G,12,154
6QA1jIAC7i52uJi8jbJDWB,30,11746
39HLbTdg48gwqAIa1CA266,44,36011
1dSRKlg9rzvs63rhT8Sbpp,38,19649
2LQrOHI7V1HawPLTSYF8Qv,7,430
0xwHtYTN6P4PtjLSzLV4U5,20,1711
3Dw9w3jnmr58ocgxiwITcq,46,156817
6evmYxFbDSIHilUaYC9MhL,41,48733
25kSev9CJyrKdodoju56rO,2,189
5mKkiYvPP2w9LqetSL900T,6,606
3xiMlcfR162PpRFXtCV6fE,20,2630
503mwh1GWEiWy9bzzpiTFW,43,68524
1BCBAzjX8J0qpvNTPRDCLc,55,33957
2MtOxLOG4vDlxcSLJf2s6Y,10,458
5ApQnMT6oR8eLguf24xb9S,50,105872
7EQmY1hAAeuJLa0GUNpKNN,29,7164
2nUbg56ljfs5oXyB1UNiY8,41,32167
5O5V29YvM6AzAQ0rNt59fy,44,112001
2PfyKA4qhjkxUVkerTCxz0,47,122490
4vMKAb6dOcNt1b5ocMdBCm,44,20484
5N6viOUusWhpNVKtCzcSQ9,1,284
16Z8TUYeqzVd82zjNPaZOZ,21,2187
6hbaAYVME08EjlEXX6h8pl,19,680
26O45xhjbZjSY8vubvACRv,31,7542
4KrnntHJnsol4gWJEnCDKR,17,4612
0gmyQ8yVCO4u4QZgwTnw2P,33,7431
15zxwAfOdT7WmQeFWPJtKi,36,26343
7hoGkcMO8O3A9OgLZBqWUL,4,260
20zIZk4XpHgNPwW0Dx1O8X,14,659
4zq1xzOD2RDkK3xaEZBBD5,33,6289
42FAfgZpAliDGkyucfGnWM,23,3754
5RRnJxnVoqmFFqZBXkAW3F,37,10964
0Qfhag4VWBUxlXvzaQQ1HL,14,2222
3okJi6oq87Mwx0VzywmMgz,26,18508
1Gm45JaOS9vp7DsB51yDWq,22,3564
1Gm45JaOS9vp7DsB51yDWq,22,3564
2PyFLSnE2J670nBHdmwil4,23,5028
2KMrwVfOZE6hvfE60FolBe,12,1849
0J0nIuBa8qMlDnlS5QrkiP,33,3618
1ftEZp05l2lczXUxg27fyK,17,1905
2Kym4g2CjFyRO3Hx3phNEM,36,6417
2ciKXsw2J3JHto2f38qc0W,29,7541
1sQhk7Fe7K3s0nTNpsv9sZ,4,397
3AE2EXc8hnJxb0AoGf3i2A,28,4142
1DvFX8v9vESdOiAOHBcD83,11,820
4W90R2GuFvCjmFJsFBQ81l,0,130
2Kym4g2CjFyRO3Hx3phNEM,36,6417
2Kym4g2CjFyRO3Hx3phNEM,36,6417
5HLvk39ey6fgT1XuV7apj9,0,77
1PSMheCYLCq1BzwX4whaD0,7,611
3kVUvbeRdcrqQ3oHk5hPdx,64,1105290
4XPttwv3iZzydK67YRl8tL,45,14948
51L0BhJJNx1X0hrQXWa6Ol,9,615
5Ck4KWOZsbrSQpiLimooDp,29,10606
5o6c526aVfHubnE3Bj8NGX,7,1723
6Xy8dw47s5ZgDlr0isOLV2,32,5557
5bZRt6MhwY9im7nbbTQDLq,11,897
18PoSd4tYeVTOXHosROMri,2,337
0beSP3JKpM7CKshcYrNMyb,15,3760
3KD2uDANxfmFDzBRGKwKNu,2,496
52fQM2SYLDE3dEtHeEqiss,2,226
73Iisq0SbU3FuD0zrtG8H1,0,37
0CbRQSeX9ktc8dxiqdQnK6,14,3434
27OpL1FdoloKdC2Nwtiz5b,4,233
0EK1kzpTXMHOz6dKOadMnd,25,1831
6ZaTsMH2MHOzgYYL8Gd6b6,6,1051
4XBAtMS0mrX2bQipALDthL,31,2364
1buzCmyYZE4kcdLRudsb8V,64,126917
7HPVAGjCVDzP7xcNrkwgxL,43,28541
5TlgMX2qZVaWy2JI12tK2q,34,15213
0gU8JtrXa3Df75VOVRGuWP,25,4279
3rw1MKkbLTZw46AqC7gRpH,38,10876
3fS9E7MLqc9VAQJeaE5B19,43,68496
4NcMrSi3B8eUVy6e1Ni3wu,43,70254
6IoS9ojtxKCL1tW5VL1buI,39,44856
4fgXfJCQnK6c44u4KzAtQP,51,187772
5vDnG2WZMxXkNboI8AJ3af,15,1214
2fm5ARWJMuA3ljmdNukBTE,22,6122
1ej99EpQv6okGltIakeNFu,25,5939
2XNJ1dXD5AjaHZTSM7qPlH,42,34350
6Asto8igqwtTM8sBIfEo6o,1,98
0beSP3JKpM7CKshcYrNMyb,15,3760
5KhvKrmpVAYSZBbskHd00W,38,11857
5sYAD1eimqznzNEh1mYoD1,27,11066
2XzgFZaHCLVqB6aP3GoGfC,1,223
2XzgFZaHCLVqB6aP3GoGfC,1,223
2XzgFZaHCLVqB6aP3GoGfC,1,223
2XzgFZaHCLVqB6aP3GoGfC,1,223
0xt9EkoQRC5AmhP6sqi1II,4,543
0Y5VuD1uXRCbpdCK4CGgO0,8,1320
7BgEOZ9w3Y4IMShXTMu1nN,62,512966
1UAY1hWd5x69hPVXMXIeri,47,131567
6QpQ7WsYLIpTV3yRa0fJo1,32,19941
4O5oycbQkaNyPzS2aQLi1j,2,203
1T0uubTw6wb22VHAcqUtB2,1,236
3KMQT3nOebFOgoE3p35zVq,6,557
5UtCrXtkLCjn3aSw1CTo6U,0,82
2yDpHpVgp8nVZtp8b2XkOb,1,611
3dUsKweh0zpaoAnJlsEIpe,1,80
1ZdhAl62G6ZlEKqIwUAfZR,63,1029134
70DUCDAPS4R0VCRQo4Owh0,4,359
6AiHXHMryCtGFBEnjB17aA,41,27658
25EwsY03Quk3VeDsJJcco2,7,758
4LADVWbGgajvchOHelqZv2,46,102498
14Rprm0mUuQI7kXnC9fF3I,23,6715
3pID8uAgrq8iXXz6T3DEfP,18,2438
2kU7oX1Uxv4xalarIEjMpm,27,3846
0Y4MvL6mOliZEB5uTLlX9z,27,12165
1ZD9xcoRJKY4ldaV4UuAhx,15,1783
09h0yBO50UAcaFa4papv3X,23,5059
71y2GLgCO6vP5oymyUxCSO,11,4999
4ejp2yEDQIIJIy0iFpoI5B,45,289204
7nrxF1ilcwJNHofGUfsC84,44,123252
28si7CUH7QTEfq7p4rWbBi,23,11220
2sNplJLt85avI0ULYYOVE5,25,5014
4sNbqj5uNkWLKJDr7leYAD,10,2519
7swQwXZqZ0MQmy6hZngZAP,4,796
5tuJdO9ezUCxJjJYLy9Ptp,28,6754
3fS9E7MLqc9VAQJeaE5B19,43,68496
4V23iI0ECMPnYanQ1M6T9q,22,5280
6wd2QjxDbcfVnkSK4QMS8l,1,332
2kzl0mbOzpulBhj9KE6zMc,32,12045
61gvVjhB4FVbuhdsMz6IK7,30,30056
2jY7Xu5VNC7pW6Zji5ui9T,36,1869
5X0ZoeDMgOElOqbzjvzsza,9,1861
7eqs79HqqrTtaA4UJjLGV7,27,5609
6bJgMOQ1z1LlKsxTHDG9by,4,80
7JuLYTUlps18jc5NXtIFQS,0,216
76VsOyWti3kyZWq66iP0zF,2,738
5MfFOhjWFveK7LQYpUIX0A,1,61
1cjG7w7r0gpdP9TH9lF3pU,1,259
6EK3t5PY9iBCzjujQFwYVc,12,14685
7pS2gi3aVVIZ3Bcm1Nvqdl,33,20432
3S9l9OUQRE5Gea750Y4JTU,17,1113
1YYYGhGZWuWjLTpxdggqpO,19,2989
5vUtrotRc6kmNBii1rHFmf,0,61
521Hnui6Ttzi7mH6R16nZT,0,143
5MfFOhjWFveK7LQYpUIX0A,1,61
09WI7Dmhvf8cI6JcYvebCR,4,721
740fI6mXQmHAvw8rBVnDJn,4,351
2nO6v6ZnigodGqi7kZfEY6,32,38515
1kqcnt8DXUkuuRnawXGS38,19,5451
3L2dVGSHEWKWl2QyuXffwx,5,1846
5UqTO8smerMvxHYA5xsXb6,58,933126
1ne2c2YEgt4MmJCJGCsfsZ,51,367071
6hVfaKHi9jejFCW74vciSh,3,627
7eOGKFUwjDDem40BGPqnZR,51,223678
6IdtcAwaNVAggwd6sCKgTI,72,4290671
6gtggUV7CgB7b7bCpWa6PC,47,230361
7KTLYKJhcUOMgNgayxBj9f,43,59874
71MSgp6fVMXJO8yZ9rB0WO,8,269
3zxodnZ10PEbv27ixLeQdQ,50,67001
5wqj5DHpNUW5TySzEtzdFg,46,15185
7tstbXKlLF8TKs23HYyAhL,5,548
1NGE8egICJxeJxLvwBMwR4,3,475
3cqPXPnl7DjDFBIxS5Qq88,34,55099
79qKrqE9sS1CzPptl16pOT,28,12742
4PY51S3HuOMhnZA0Sx8FRN,30,18827
4JBHP6FfjpOBZsb0aY6zxE,20,4650
5GMWMP2vINSe4wq4mS5xle,25,12918
3VCEssbb6wxzv65MHsHfdg,36,20948
3zxodnZ10PEbv27ixLeQdQ,50,67001
5VTWoYYizcOY3uIKnxeCGI,56,372521
00GY7qIbWxTy6POjq0p5pH,3,281
7oXCcD0gC5pmtZk0HIxOhk,31,3416
3aiMnxQVc0OvFr5vv8g5VW,31,17844
3Ujv6sa60JRiaxS8RVuNOj,51,103860
4qnUWjeMeYILYijJks0OL8,1,1039
4FYk4moRCGHdXIK3AMcelO,37,39538
76B7wRJqrp0Ey1RxSpNK8i,4,364
3wpNKcE7grYUIRKCMpmBOb,48,83415
5O5V29YvM6AzAQ0rNt59fy,44,112001
5qfkUSH3ip5dD2eEPhjkT3,55,179823
3XHO7cRUPCLOr6jwp8vsx5,69,3082698
7o7zpXvp9gkBEEy67YkXvo,20,4171
4FXBouJHB0s6E3d6Q9YeSO,34,39724
2BjcWnk7C01aHhp59HqUED,47,19656
1BCBAzjX8J0qpvNTPRDCLc,55,33957
2wLjuls619sr3fihBDQigt,32,17239
39a4hGdTS669oJBra6j9Ru,27,7042
5Spl3u7hKTO5Osv8XNs4Ah,27,2726
2cp7HPGk7Nd28mDkwJQgkk,11,200
77Dl9332vjr060pj5LbWuN,18,4702
3tpN5ZRLUzm5Znk3Z68Kdx,9,827
6OhBvIgI7E71kveV1vItnq,23,5713
6nf17XGXCx2PSgkhPYjSIA,36,39936
363z8t8XMXCozcLQorLiPD,26,3319
75ZTlOo6olxm9thcXVh6Ta,41,24735
2piHiUbXwUNNIvYyIOIUKt,54,368973
7MXtSubvSLMgfnnVkJrKoy,29,6918
0htSEnHjTcKdNapBwIsEaA,50,235139
541fftztSUZPwYZXmWbXSt,24,6039
5JeSvYuWh9NmdgykwMUQfE,5,660
3pMZZzAKwSIftJmwtEx56W,24,6218
34H2dyYLUMMtI1gynkGGY1,33,4621
